# time (fs) energy (eV) energy^3*ReFT
0.000000  2.566808  -3.1581078412e-01
0.000000  2.567920  -3.1651670391e-01
0.000000  2.569031  -3.1722392992e-01
0.000000  2.570142  -3.1793247374e-01
0.000000  2.571254  -3.1864235311e-01
0.000000  2.572365  -3.1935359150e-01
0.000000  2.573477  -3.2006621758e-01
0.000000  2.574588  -3.2078026443e-01
0.000000  2.575699  -3.2149576878e-01
0.000000  2.576811  -3.2221276996e-01
0.000000  2.577922  -3.2293130893e-01
0.000000  2.579033  -3.2365142714e-01
0.000000  2.580145  -3.2437316544e-01
0.000000  2.581256  -3.2509656296e-01
0.000000  2.582367  -3.2582165611e-01
0.000000  2.583479  -3.2654847752e-01
0.000000  2.584590  -3.2727705526e-01
0.000000  2.585701  -3.2800741205e-01
0.000000  2.586813  -3.2873956470e-01
0.000000  2.587924  -3.2947352367e-01
0.000000  2.589036  -3.3020929289e-01
0.000000  2.590147  -3.3094686969e-01
0.000000  2.591258  -3.3168624499e-01
0.000000  2.592370  -3.3242740361e-01
0.000000  2.593481  -3.3317032484e-01
0.000000  2.594592  -3.3391498310e-01
0.000000  2.595704  -3.3466134881e-01
0.000000  2.596815  -3.3540938935e-01
0.000000  2.597926  -3.3615907008e-01
0.000000  2.599038  -3.3691035550e-01
0.000000  2.600149  -3.3766321038e-01
0.000000  2.601260  -3.3841760089e-01
0.000000  2.602372  -3.3917349575e-01
0.000000  2.603483  -3.3993086723e-01
0.000000  2.604595  -3.4068969209e-01
0.000000  2.605706  -3.4144995240e-01
0.000000  2.606817  -3.4221163621e-01
0.000000  2.607929  -3.4297473800e-01
0.000000  2.609040  -3.4373925901e-01
0.000000  2.610151  -3.4450520731e-01
0.000000  2.611263  -3.4527259770e-01
0.000000  2.612374  -3.4604145146e-01
0.000000  2.613485  -3.4681179579e-01
0.000000  2.614597  -3.4758366318e-01
0.000000  2.615708  -3.4835709059e-01
0.000000  2.616820  -3.4913211848e-01
0.000000  2.617931  -3.4990878975e-01
