#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.648817488533560027e+00 1.649273079823208518e-02 2.898508018355314757e-05 1.646374571804975345e-02
2.649928846613132993e+00 1.666504238651549466e-02 2.920899286129293918e-05 1.663583339365489952e-02
2.651040204692706403e+00 1.683634582468874347e-02 2.855982694786179265e-05 1.680778599773768284e-02
2.652151562772279814e+00 1.700751783679519194e-02 2.718242258332910646e-05 1.698033541421539727e-02
2.653262920851852780e+00 1.717975184889554766e-02 2.534198491567181340e-05 1.715440986398358847e-02
2.654374278931426190e+00 1.735437110835945027e-02 2.338054458779767472e-05 1.733099056376958755e-02
2.655485637010999600e+00 1.753262044623716057e-02 2.166073058138102576e-05 1.751095971566112366e-02
2.656596995090572566e+00 1.771547049067177804e-02 2.050609563565615280e-05 1.769496439503746854e-02
2.657708353170145976e+00 1.790346615740789210e-02 2.014781145738154936e-05 1.788331834594729039e-02
2.658819711249718942e+00 1.809664406346920412e-02 2.068651289422043994e-05 1.807595755058053963e-02
2.659931069329292352e+00 1.829453229772951689e-02 2.207558630094862850e-05 1.827245671142599392e-02
2.661042427408865763e+00 1.849623256466946877e-02 2.412867477134390636e-05 1.847210388989732263e-02
2.662153785488438729e+00 1.870057129008540278e-02 2.655019036297285367e-05 1.867402109972187904e-02
2.663265143568012139e+00 1.890629503012302912e-02 2.898383587779146232e-05 1.887731119424846185e-02
2.664376501647585105e+00 1.911227830265885622e-02 3.107116971232029551e-05 1.908120713294755855e-02
2.665487859727158515e+00 1.931770994238005482e-02 3.251058626329196707e-05 1.928519935611656966e-02
2.666599217806731925e+00 1.952222760282508809e-02 3.310700608032269416e-05 1.948912059674332703e-02
2.667710575886304891e+00 1.972597851448500139e-02 3.280408893051593218e-05 1.969317442555417255e-02
2.668821933965878301e+00 1.992959667176726068e-02 3.169365083867013781e-05 1.989790302092875676e-02
2.669933292045451712e+00 2.013410029011614838e-02 3.000071237176992145e-05 2.010409957774399875e-02
2.671044650125024678e+00 2.034072641179331120e-02 2.804661429985625502e-05 2.031267979749407093e-02
2.672156008204598088e+00 2.055072981089829665e-02 2.619624875890838784e-05 2.052453356214018962e-02
2.673267366284171054e+00 2.076517917331448249e-02 2.479807428635293651e-05 2.074038109902759733e-02
2.674378724363744464e+00 2.098478395454895368e-02 2.412677930742979508e-05 2.096065717523843200e-02
2.675490082443317874e+00 2.120978027442190980e-02 2.433803252060486451e-05 2.118544224190415520e-02
2.676601440522890840e+00 2.143989452443552032e-02 2.544277860060460114e-05 2.141445174582846250e-02
2.677712798602464250e+00 2.167439062284901713e-02 2.730532807440135565e-05 2.164708529477973528e-02
2.678824156682037216e+00 2.191219314711315147e-02 2.966557811462161229e-05 2.188252756900081406e-02
2.679935514761610627e+00 2.215206614441394412e-02 3.218172956834102502e-05 2.211988441484161877e-02
2.681046872841184037e+00 2.239281830891762595e-02 3.448648842085066756e-05 2.235833182049181897e-02
2.682158230920757003e+00 2.263350090790411037e-02 3.624751356486684875e-05 2.259725339433992647e-02
2.683269589000330413e+00 2.287356604492213341e-02 3.722216484557004581e-05 2.283634388008153743e-02
2.684380947079903379e+00 2.311295936515448193e-02 3.729753393963944921e-05 2.307566183121545489e-02
