#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.437323716657237238e+00 4.377850191589916645e-02 7.891263342119625142e-06 4.377061065255745398e-02
2.438435074736810648e+00 4.421666116500683891e-02 7.159665075204378756e-06 4.420950149993133765e-02
2.439546432816383614e+00 4.465964455069265648e-02 6.743203983699881963e-06 4.465290134670575617e-02
2.440657790895957024e+00 4.510697917085364217e-02 6.696354246333892131e-06 4.510028281660660721e-02
2.441769148975530435e+00 4.555816331630056087e-02 7.012489378354627703e-06 4.555115082692424988e-02
2.442880507055103401e+00 4.601275267213043169e-02 7.624932673817292649e-06 4.600512773945824446e-02
2.443991865134676811e+00 4.647043805727230081e-02 8.417881740528748195e-06 4.646202017553318492e-02
2.445103223214250221e+00 4.693110199613063915e-02 9.245417365820510463e-06 4.692185657876630361e-02
2.446214581293823187e+00 4.739484477766019860e-02 9.955475484531641311e-06 4.738488930217093359e-02
2.447325939373396597e+00 4.786197555459790337e-02 1.041484207350175548e-05 4.785156071252485294e-02
2.448437297452969563e+00 4.833296967871763411e-02 1.053105957446533021e-05 4.832243861914486960e-02
2.449548655532542973e+00 4.880839894136243529e-02 1.026763871262661675e-05 4.879813130264974014e-02
2.450660013612116384e+00 4.928884580567773066e-02 9.650068701973632198e-06 4.927919573697171068e-02
2.451771371691689350e+00 4.977481535768527032e-02 8.761631435555936414e-06 4.976605372625324264e-02
2.452882729771262760e+00 5.026665913533544944e-02 7.729702703574977017e-06 5.025892943263825935e-02
2.453994087850835726e+00 5.076452314435025287e-02 6.704789782558989384e-06 5.075781835456539409e-02
2.455105445930409136e+00 5.126832853118411942e-02 5.835751958905399126e-06 5.126249277922698133e-02
2.456216804009982546e+00 5.177778817234130609e-02 5.245281314508046309e-06 5.177254289102037332e-02
2.457328162089555512e+00 5.229245669512205125e-02 5.009681067350215628e-06 5.228744701405491080e-02
2.458439520169128922e+00 5.281180609354527850e-02 5.146273967154458445e-06 5.280665981957427535e-02
2.459550878248702332e+00 5.333531500272201825e-02 5.610519186878745690e-06 5.332970448353354515e-02
2.460662236328275299e+00 5.386255750668458853e-02 6.303318838768018543e-06 5.385625418784141527e-02
2.461773594407848709e+00 5.439327742882053840e-02 7.087317384496248074e-06 5.438619011143514675e-02
2.462884952487421675e+00 5.492743636970968263e-02 7.809515101451951346e-06 5.491962685460702320e-02
2.463996310566995085e+00 5.546522794551301400e-02 8.326474565678835692e-06 5.545690147094218397e-02
2.465107668646568495e+00 5.600705605616010385e-02 8.527968944895472563e-06 5.599852808721365177e-02
2.466219026726141461e+00 5.655348071640986518e-02 8.355174101078179479e-06 5.654512554231189148e-02
2.467330384805714871e+00 5.710514009543667807e-02 7.810402040633880911e-06 5.709732969339177677e-02
2.468441742885287837e+00 5.766266111635587333e-02 6.956764229085191801e-06 5.765570435212449135e-02
2.469553100964861247e+00 5.822657268278071813e-02 5.907811028635148697e-06 5.822066487175222432e-02
2.470664459044434658e+00 5.879723505963176111e-02 4.808845249961914909e-06 5.879242621438359601e-02
2.471775817124007624e+00 5.937479624592174876e-02 3.812981412209801248e-06 5.937098326450451768e-02
2.472887175203581034e+00 5.995918178419682582e-02 3.055891235769971911e-06 5.995612589295839373e-02
2.473998533283154000e+00 6.055011907723777814e-02 2.633396453655222979e-06 6.054748568078476001e-02
2.475109891362727410e+00 6.114719179608329308e-02 2.585605236249187147e-06 6.114460619084845228e-02
2.476221249442300820e+00 6.174991525057051123e-02 2.890214196519343976e-06 6.174702503637447687e-02
2.477332607521873786e+00 6.235782040371998930e-02 3.466090401645444567e-06 6.235435431332228551e-02
2.478443965601447196e+00 6.297053304010762076e-02 4.186554994198979766e-06 6.296634648511392762e-02
2.479555323681020162e+00 6.358783561358433145e-02 4.900190557086500331e-06 6.358293542302932699e-02
2.480666681760593573e+00 6.420970230867502349e-02 5.455751933503332756e-06 6.420424655674168701e-02
2.481778039840166983e+00 6.483630234145693061e-02 5.727079910538263974e-06 6.483057526154557826e-02
2.482889397919739949e+00 6.546797175219694342e-02 5.633911770525001705e-06 6.546233784042826409e-02
2.484000755999313359e+00 6.610515904317043612e-02 5.155153909312557474e-06 6.610000388925939274e-02
2.485112114078886769e+00 6.674835416400189125e-02 4.332419733504867765e-06 6.674402174426659340e-02
2.486223472158459735e+00 6.739801287649575812e-02 3.263237635001058990e-06 6.739474963886264713e-02
2.487334830238033145e+00 6.805448905258207337e-02 2.085035522470759574e-06 6.805240401705869857e-02
2.488446188317606111e+00 6.871798591102354359e-02 9.525299614734944195e-07 6.871703338106202597e-02
2.489557546397179522e+00 6.938853386666700429e-02 1.223843773344863860e-08 6.938852162822860270e-02
2.490668904476752932e+00 7.006599811887419260e-02 -6.216875809832487225e-07 7.006661980645700893e-02
2.491780262556325898e+00 7.075011411154250029e-02 -8.863230604274474420e-07 7.075100043460133548e-02
2.492891620635899308e+00 7.144054438761635040e-02 -7.804066475057788821e-07 7.144132479426097693e-02
2.494002978715472274e+00 7.213694689225187695e-02 -3.646220042075824261e-07 7.213731151425224752e-02
2.495114336795045684e+00 7.283904301711872920e-02 2.483380494348354567e-07 7.283879467907282412e-02
2.496225694874619094e+00 7.354667389359038909e-02 9.123018452919755978e-07 7.354576159174239236e-02
2.497337052954192060e+00 7.425983557898048482e-02 1.471701746248514607e-06 7.425836387722652143e-02
2.498448411033765471e+00 7.497868746158892206e-02 1.787247635671384695e-06 7.497690021395392312e-02
2.499559769113338881e+00 7.570353280333988466e-02 1.758960411231164904e-06 7.570177384292844924e-02
2.500671127192911847e+00 7.643477507035724428e-02 1.342762848849553290e-06 7.643343230750898609e-02
2.501782485272485257e+00 7.717285777196881968e-02 5.578804359660011133e-07 7.717229989153327752e-02
2.502893843352058223e+00 7.791819826316551123e-02 -5.161856664856784416e-07 7.791871444883362308e-02
2.504005201431631633e+00 7.867112691040153982e-02 -1.752635351127989404e-06 7.867287954574982145e-02
2.505116559511205043e+00 7.943184203164213586e-02 -2.998177713718109755e-06 7.943484020935595580e-02
2.506227917590778009e+00 8.020038827013231675e-02 -4.098258358517529651e-06 8.020448652848830018e-02
2.507339275670351419e+00 8.097666202497733057e-02 -4.922559431482966330e-06 8.098158458441086227e-02
2.508450633749924386e+00 8.176044292159707905e-02 -5.386573344154264280e-06 8.176582949494155816e-02
2.509561991829497796e+00 8.255144584838981781e-02 -5.465689899893323218e-06 8.255691153829292084e-02
2.510673349909071206e+00 8.334938456121186723e-02 -5.199462518480772223e-06 8.335458402372775133e-02
2.511784707988644172e+00 8.415403586314552931e-02 -4.685331621347274288e-06 8.415872119476656976e-02
2.512896066068217582e+00 8.496529323233560638e-02 -4.062817081093109150e-06 8.496935604941875664e-02
2.514007424147790992e+00 8.578320052571863918e-02 -3.490761792684076084e-06 8.578669128751122142e-02
2.515118782227363958e+00 8.660795973104092049e-02 -3.121356108168295186e-06 8.661108108714751785e-02
2.516230140306937368e+00 8.743991112000229493e-02 -3.075208609598546518e-06 8.744298632860740550e-02
2.517341498386510334e+00 8.827948883197034302e-02 -3.421563301809210972e-06 8.828291039526932338e-02
2.518452856466083745e+00 8.912715911104847344e-02 -4.166923017949661820e-06 8.913132603406311028e-02
2.519564214545657155e+00 8.998335142355474991e-02 -5.253960919542931406e-06 8.998860538447162050e-02
2.520675572625230121e+00 9.084839399340463584e-02 -6.570912443010767042e-06 9.085496490585046048e-02
2.521786930704803531e+00 9.172246468311115453e-02 -7.969916469897951535e-06 9.173043459958135637e-02
2.522898288784376497e+00 9.260556571753510158e-02 -9.291300523501710084e-06 9.261485701805781401e-02
2.524009646863949907e+00 9.349752688955584312e-02 -1.038982328470042447e-05 9.350791671284143514e-02
2.525121004943523317e+00 9.439803724143717989e-02 -1.115856091616901894e-05 9.440919580235226927e-02
2.526232363023096283e+00 9.530670054637464805e-02 -1.154650623605176692e-05 9.531824705261282560e-02
2.527343721102669694e+00 9.622310599414921062e-02 -1.156697969250656550e-05 9.623467297384197261e-02
2.528455079182243104e+00 9.714690295952617405e-02 -1.129545973132663902e-05 9.715819841926115474e-02
2.529566437261816070e+00 9.807786801691983913e-02 -1.085717984590327725e-05 9.808872519676363477e-02
2.530677795341389480e+00 9.901595357726035440e-02 -1.040652433725344740e-05 9.902636010159923674e-02
2.531789153420962446e+00 9.996131046090739325e-02 -1.010160722181639473e-05 9.997141206812552860e-02
2.532900511500535856e+00 1.009142808967081334e-01 -1.007821574986307298e-05 1.009243591124584366e-01
2.534011869580109266e+00 1.018753631640168383e-01 -1.042740969746993327e-05 1.018857905737104302e-01
2.535123227659682232e+00 1.028451535946209583e-01 -1.118047100074230726e-05 1.028563340656192815e-01
2.536234585739255643e+00 1.038242751893932309e-01 -1.230369263629349481e-05 1.038365788820276303e-01
2.537345943818828609e+00 1.048133041060116677e-01 -1.370387855123566998e-05 1.048270079845663866e-01
2.538457301898402019e+00 1.058127054255103006e-01 -1.524366355284824693e-05 1.058279490890643298e-01
2.539568659977975429e+00 1.068227878993721486e-01 -1.676414338335306670e-05 1.068395520427525697e-01
2.540680018057548395e+00 1.078436841147757397e-01 -1.811109738579140348e-05 1.078617952121617013e-01
2.541791376137121805e+00 1.088753582521077984e-01 -1.916048865297922482e-05 1.088945187407565907e-01
2.542902734216695215e+00 1.099176390677232551e-01 -1.983903863638854681e-05 1.099374781063602868e-01
2.544014092296268181e+00 1.109702716697934105e-01 -2.013647740072542909e-05 1.109904081471976972e-01
2.545125450375841591e+00 1.120329787460888904e-01 -2.010743580099992432e-05 1.120530861818876123e-01
2.546236808455414558e+00 1.131055206184852918e-01 -1.986264792548112434e-05 1.131253832664139147e-01
2.547348166534987968e+00 1.141877440382618458e-01 -1.955089159616534071e-05 1.142072949298588991e-01
2.548459524614561378e+00 1.152796118824505334e-01 -1.933462203915857340e-05 1.152989465044940154e-01
2.549570882694134344e+00 1.163812094633914912e-01 -1.936329733041984799e-05 1.164005727607189122e-01
2.550682240773707754e+00 1.174927273972313779e-01 -1.974878140305612282e-05 1.175124761786330296e-01
2.551793598853280720e+00 1.186144251557659651e-01 -2.054687653180300105e-05 1.186349720322960044e-01
