4.744976 0.076700 -0.724403 0.181377 0.319703
4.763587 0.084100 -0.666207 0.384614 0.358776
4.788300 0.087500 -0.506117 0.596246 0.366539
4.832208 0.094200 -0.329949 0.751157 0.350360
4.898524 0.097300 -0.238066 0.802841 0.330363
4.979184 0.085700 -0.254894 0.733182 0.316483
5.051927 0.058500 -0.391082 0.482193 0.295051
5.049519 0.047800 -0.532714 0.190157 0.258063
4.980791 0.066100 -0.687154 0.033376 0.261168
4.872743 0.089900 0.819252 0.047910 -0.282573
4.754885 0.104800 0.894728 0.075952 -0.305208
4.682084 0.102600 0.884828 0.020453 -0.333588
4.666669 0.092100 -0.822773 0.068955 0.352313
4.683035 0.079000 -0.731180 0.161401 0.358039
4.715762 0.067800 -0.650239 0.204684 0.348850
4.777243 0.057500 -0.583486 0.207841 0.327925
4.853371 0.049000 -0.541784 0.167694 0.300597
4.921647 0.044200 -0.489795 0.198418 0.296074
4.941494 0.053800 -0.463732 0.343223 0.333580
4.905124 0.068000 -0.493174 0.442184 0.355902
4.835299 0.075600 -0.510143 0.496269 0.362970
4.779813 0.079600 -0.474707 0.561092 0.373873
4.756338 0.086900 -0.387351 0.663515 0.394823
4.758649 0.098900 -0.289177 0.772333 0.409826
4.781664 0.109900 -0.173881 0.862504 0.404898
4.834381 0.119400 -0.028816 0.929075 0.379824
4.909324 0.123000 0.127213 0.948964 0.325508
5.011662 0.063800 -0.193822 0.613259 0.325423
5.065203 0.059200 -0.207602 0.573665 0.324326
5.062542 0.053600 -0.324352 0.457467 0.343318
4.997005 0.061300 -0.520716 0.288904 0.382372
4.910036 0.057000 -0.286190 0.488393 0.391424
4.840787 0.065200 -0.334637 0.500137 0.433139
4.755867 0.072900 -0.298334 0.572248 0.457528
4.717923 0.083000 -0.278165 0.644358 0.474857
4.730792 0.088900 -0.305460 0.668283 0.476159
4.776573 0.075400 -0.488711 0.458729 0.442038
4.770651 0.074400 -0.721693 0.025864 0.339193
4.741415 0.091400 0.819990 0.158360 -0.298847
4.750560 0.103300 0.867005 0.231758 -0.286133
4.805919 0.104000 0.869439 0.212423 -0.287440
4.883878 0.090300 0.808533 0.066372 -0.311404
4.936767 0.073700 -0.627889 0.281257 0.368322
4.936561 0.073100 -0.421568 0.532408 0.378399
4.919671 0.076800 -0.323889 0.627107 0.372765
4.915779 0.079900 -0.300666 0.658120 0.374210
4.894962 0.080700 -0.335486 0.645155 0.379330
4.866968 0.080300 -0.377375 0.616515 0.388329
4.859521 0.083300 -0.420425 0.594532 0.411281
4.852573 0.087000 -0.506436 0.534068 0.436193
4.831700 0.092300 -0.525524 0.540962 0.458792
4.814268 0.104600 -0.359725 0.724352 0.482320
4.818783 0.116800 -0.203348 0.849853 0.475304
4.841643 0.125700 -0.091214 0.920504 0.451725
4.899940 0.126000 -0.040524 0.935256 0.416050
4.945062 0.116300 -0.049411 0.905087 0.372142
4.963770 0.088300 -0.198436 0.783485 0.269494
5.044181 0.050100 -0.575538 0.203372 0.181697
5.061596 0.076300 -0.608030 0.442604 0.222095
5.078721 0.066400 -0.522378 0.455762 0.230670
5.048247 0.065300 -0.388652 0.545489 0.281420
4.976494 0.079300 -0.221762 0.691511 0.350724
4.908005 0.103000 -0.028131 0.835248 0.397509
4.862933 0.080000 -0.375980 0.581076 0.438501
4.859215 0.096700 -0.185524 0.748645 0.465785
4.866579 0.086900 -0.213504 0.691183 0.453483
4.914494 0.073700 -0.305988 0.581774 0.423864
5.018520 0.066400 -0.464110 0.424278 0.380563
5.111278 0.074300 -0.651506 0.246628 0.328798
5.127670 0.084600 -0.759036 0.121515 0.287297
5.077120 0.086000 -0.779846 0.086340 0.275845
5.012945 0.082200 -0.767596 0.082937 0.270508
4.956089 0.073300 -0.716286 0.128143 0.272780
4.908936 0.065900 -0.636111 0.241024 0.291905
4.863507 0.070700 -0.498644 0.476808 0.343235
4.819630 0.089200 -0.379067 0.682808 0.381775
4.816457 0.103900 -0.287981 0.805788 0.385499
4.827573 0.099400 -0.286465 0.792284 0.361656
4.833858 0.091500 -0.385266 0.710063 0.346540
4.838206 0.089600 -0.538949 0.589077 0.343437
4.870353 0.092500 -0.608567 0.532537 0.348647
4.948937 0.094400 -0.612568 0.523178 0.359970
5.030747 0.093200 -0.597430 0.511660 0.371036
5.059558 0.090800 -0.524440 0.556096 0.384644
5.066449 0.089700 -0.485637 0.578890 0.389616
5.068605 0.078400 -0.562595 0.441433 0.346217
5.066232 0.064900 -0.671107 0.124386 0.238768
5.048483 0.065500 0.698807 0.157881 -0.129305
5.006532 0.090200 -0.663693 0.409237 0.356622
4.952796 0.088800 -0.495876 0.584349 0.379993
4.945566 0.090800 -0.401878 0.665231 0.381678
4.949911 0.095400 -0.192750 0.784336 0.366456
4.945999 0.103800 -0.025339 0.856571 0.349848
4.958585 0.111900 0.070233 0.896900 0.334094
4.978593 0.117400 0.042653 0.920835 0.335421
5.014003 0.106100 0.003338 0.878061 0.303992
4.975366 0.049300 -0.600028 0.067074 0.199905
4.966846 0.073000 -0.728147 0.120914 0.234469
4.935154 0.100500 -0.851973 0.189415 0.264154
4.898011 0.095100 -0.813233 0.294437 0.210196
4.805515 0.016000 -0.330523 0.161136 -0.023282
4.784195 0.010700 -0.271409 0.122480 -0.053764
4.803365 0.099900 -0.434238 0.702578 0.408293
4.793386 0.108700 -0.359743 0.792197 0.410520
4.832952 0.114800 -0.349376 0.827750 0.403023
4.882071 0.112100 -0.404770 0.790299 0.385546
4.917417 0.104300 -0.481088 0.715704 0.349565
4.911472 0.100200 -0.611530 0.602043 0.310066
4.906383 0.100100 -0.655199 0.572912 0.275060
4.908388 0.099800 -0.588386 0.642916 0.264685
4.905718 0.100600 -0.458885 0.736368 0.291028
4.890185 0.109200 -0.322404 0.838041 0.324082
4.918835 0.120900 -0.247969 0.906375 0.346870
4.970696 0.131500 -0.230433 0.943074 0.370679
5.053437 0.127300 -0.269570 0.901869 0.376775
5.116343 0.136500 0.040272 0.997845 0.302091
5.135932 0.117500 -0.062542 0.918225 0.295258
5.137771 0.095500 -0.148806 0.816627 0.263333
4.917687 0.105500 0.906738 0.115078 -0.199804
4.934480 0.096000 -0.850498 0.108342 0.243745
4.940194 0.103400 -0.785801 0.389676 0.292141
4.872575 0.063300 -0.604543 0.402423 0.055852
4.772845 0.031400 -0.446837 0.260531 -0.036845
4.841155 0.021500 -0.355521 0.231299 -0.034671
5.010641 0.058300 -0.463631 0.391443 0.326490
5.005757 0.051900 -0.596156 0.092550 0.243067
4.960291 0.069200 0.710316 0.188278 -0.172156
4.906935 0.092000 0.790256 0.349521 -0.136200
4.894606 0.096400 0.785884 0.417108 -0.111906
4.907611 0.081300 0.728668 0.364341 -0.113524
4.919422 0.057700 0.656940 0.132994 -0.172176
4.921770 0.074200 -0.460895 0.534163 0.342793
4.901790 0.109300 -0.264974 0.831587 0.385617
4.902301 0.115000 -0.206128 0.874156 0.388769
4.909986 0.081500 -0.133716 0.729284 0.356875
4.977970 0.109000 -0.424867 0.770989 0.344372
4.723920 0.018200 -0.376220 0.102854 -0.069658
4.681410 0.020000 -0.390021 0.137875 -0.060581
