0.000000000000e+00 0
4.749939551993e-07 2.23429e-09
9.499879103986e-07 4.46814e-09
1.424981865598e-06 6.70111e-09
1.899975820797e-06 8.93275e-09
2.374969775997e-06 1.11626e-08
2.849963731196e-06 1.33903e-08
3.324957686395e-06 1.56153e-08
3.799951641594e-06 1.78373e-08
4.274945596794e-06 2.00558e-08
4.749939551993e-06 2.22703e-08
5.224933507192e-06 2.44805e-08
5.699927462392e-06 2.66859e-08
6.174921417591e-06 2.88862e-08
6.649915372790e-06 3.10808e-08
7.124909327990e-06 3.32695e-08
7.599903283189e-06 3.54517e-08
8.074897238388e-06 3.76272e-08
8.549891193588e-06 3.97955e-08
9.024885148787e-06 4.19562e-08
9.499879103986e-06 4.4109e-08
9.974873059185e-06 4.62536e-08
1.044986701438e-05 4.83894e-08
1.092486096958e-05 5.05163e-08
1.139985492478e-05 5.26338e-08
1.187484887998e-05 5.47416e-08
1.234984283518e-05 5.68394e-08
1.282483679038e-05 5.89269e-08
1.329983074558e-05 6.10037e-08
1.377482470078e-05 6.30696e-08
1.424981865598e-05 6.51242e-08
1.472481261118e-05 6.71672e-08
1.519980656638e-05 6.91985e-08
1.567480052158e-05 7.12176e-08
1.614979447678e-05 7.32244e-08
1.662478843198e-05 7.52186e-08
1.709978238718e-05 7.72e-08
1.757477634237e-05 7.91682e-08
1.804977029757e-05 8.11231e-08
1.852476425277e-05 8.30645e-08
1.899975820797e-05 8.49921e-08
1.947475216317e-05 8.69057e-08
1.994974611837e-05 8.88051e-08
2.042474007357e-05 9.06902e-08
2.089973402877e-05 9.25608e-08
2.137472798397e-05 9.44166e-08
2.184972193917e-05 9.62575e-08
2.232471589437e-05 9.80833e-08
2.279970984957e-05 9.9894e-08
2.327470380477e-05 1.01689e-07
2.374969775997e-05 1.03469e-07
2.422469171516e-05 1.05233e-07
2.469968567036e-05 1.06981e-07
2.517467962556e-05 1.08714e-07
2.564967358076e-05 1.1043e-07
2.612466753596e-05 1.1213e-07
2.659966149116e-05 1.13814e-07
2.707465544636e-05 1.15482e-07
2.754964940156e-05 1.17133e-07
2.802464335676e-05 1.18768e-07
2.849963731196e-05 1.20386e-07
2.897463126716e-05 1.21987e-07
2.944962522236e-05 1.23572e-07
2.992461917756e-05 1.2514e-07
3.039961313276e-05 1.2669e-07
3.087460708796e-05 1.28224e-07
3.134960104315e-05 1.29741e-07
3.182459499835e-05 1.31241e-07
3.229958895355e-05 1.32723e-07
3.277458290875e-05 1.34188e-07
3.324957686395e-05 1.35637e-07
3.372457081915e-05 1.37067e-07
3.419956477435e-05 1.38481e-07
3.467455872955e-05 1.39877e-07
3.514955268475e-05 1.41256e-07
3.562454663995e-05 1.42617e-07
3.609954059515e-05 1.43961e-07
3.657453455035e-05 1.45288e-07
3.704952850555e-05 1.46597e-07
3.752452246075e-05 1.47889e-07
3.799951641594e-05 1.49164e-07
3.847451037114e-05 1.50421e-07
3.894950432634e-05 1.51661e-07
3.942449828154e-05 1.52883e-07
3.989949223674e-05 1.54088e-07
4.037448619194e-05 1.55276e-07
4.084948014714e-05 1.56446e-07
4.132447410234e-05 1.576e-07
4.179946805754e-05 1.58736e-07
4.227446201274e-05 1.59855e-07
4.274945596794e-05 1.60956e-07
4.322444992314e-05 1.62041e-07
4.369944387834e-05 1.63109e-07
4.417443783354e-05 1.6416e-07
4.464943178874e-05 1.65194e-07
4.512442574393e-05 1.66212e-07
4.559941969913e-05 1.67212e-07
4.607441365433e-05 1.68196e-07
4.654940760953e-05 1.69164e-07
4.702440156473e-05 1.70115e-07
4.749939551993e-05 1.7105e-07
4.797438947513e-05 1.71969e-07
4.844938343033e-05 1.72872e-07
4.892437738553e-05 1.73758e-07
4.939937134073e-05 1.74629e-07
4.987436529593e-05 1.75484e-07
5.034935925113e-05 1.76324e-07
5.082435320633e-05 1.77148e-07
5.129934716153e-05 1.77957e-07
5.177434111672e-05 1.78751e-07
5.224933507192e-05 1.79529e-07
5.272432902712e-05 1.80293e-07
5.319932298232e-05 1.81042e-07
5.367431693752e-05 1.81777e-07
5.414931089272e-05 1.82497e-07
5.462430484792e-05 1.83203e-07
5.509929880312e-05 1.83895e-07
5.557429275832e-05 1.84573e-07
5.604928671352e-05 1.85237e-07
5.652428066872e-05 1.85888e-07
5.699927462392e-05 1.86526e-07
5.747426857912e-05 1.8715e-07
5.794926253432e-05 1.87762e-07
5.842425648952e-05 1.88361e-07
5.889925044471e-05 1.88947e-07
5.937424439991e-05 1.89521e-07
5.984923835511e-05 1.90083e-07
6.032423231031e-05 1.90633e-07
6.079922626551e-05 1.91171e-07
6.127422022071e-05 1.91698e-07
6.174921417591e-05 1.92214e-07
6.222420813111e-05 1.92718e-07
6.269920208631e-05 1.93212e-07
6.317419604151e-05 1.93695e-07
6.364918999671e-05 1.94168e-07
6.412418395191e-05 1.94631e-07
6.459917790711e-05 1.95083e-07
6.507417186231e-05 1.95526e-07
6.554916581750e-05 1.9596e-07
6.602415977270e-05 1.96384e-07
6.649915372790e-05 1.968e-07
6.697414768310e-05 1.97206e-07
6.744914163830e-05 1.97604e-07
6.792413559350e-05 1.97994e-07
6.839912954870e-05 1.98375e-07
6.887412350390e-05 1.98749e-07
6.934911745910e-05 1.99115e-07
6.982411141430e-05 1.99474e-07
7.029910536950e-05 1.99825e-07
7.077409932470e-05 2.00169e-07
7.124909327990e-05 2.00507e-07
7.172408723510e-05 2.00838e-07
7.219908119029e-05 2.01163e-07
7.267407514549e-05 2.01482e-07
7.314906910069e-05 2.01795e-07
7.362406305589e-05 2.02102e-07
7.409905701109e-05 2.02404e-07
7.457405096629e-05 2.02701e-07
7.504904492149e-05 2.02992e-07
7.552403887669e-05 2.03279e-07
7.599903283189e-05 2.03561e-07
7.647402678709e-05 2.03839e-07
7.694902074229e-05 2.04112e-07
7.742401469749e-05 2.04382e-07
7.789900865269e-05 2.04647e-07
7.837400260789e-05 2.04909e-07
7.884899656309e-05 2.05168e-07
7.932399051828e-05 2.05423e-07
7.979898447348e-05 2.05675e-07
8.027397842868e-05 2.05924e-07
8.074897238388e-05 2.0617e-07
8.122396633908e-05 2.06414e-07
8.169896029428e-05 2.06655e-07
8.217395424948e-05 2.06894e-07
8.264894820468e-05 2.07131e-07
8.312394215988e-05 2.07365e-07
8.359893611508e-05 2.07598e-07
8.407393007028e-05 2.07829e-07
8.454892402548e-05 2.08059e-07
8.502391798068e-05 2.08287e-07
8.549891193588e-05 2.08514e-07
8.597390589107e-05 2.0874e-07
8.644889984627e-05 2.08964e-07
8.692389380147e-05 2.09188e-07
8.739888775667e-05 2.0941e-07
8.787388171187e-05 2.09632e-07
8.834887566707e-05 2.09853e-07
8.882386962227e-05 2.10074e-07
8.929886357747e-05 2.10294e-07
8.977385753267e-05 2.10514e-07
9.024885148787e-05 2.10734e-07
9.072384544307e-05 2.10953e-07
9.119883939827e-05 2.11172e-07
9.167383335347e-05 2.11391e-07
9.214882730867e-05 2.11611e-07
9.262382126387e-05 2.1183e-07
9.309881521906e-05 2.12049e-07
9.357380917426e-05 2.12269e-07
9.404880312946e-05 2.12488e-07
9.452379708466e-05 2.12708e-07
9.499879103986e-05 2.12929e-07
9.547378499506e-05 2.13149e-07
9.594877895026e-05 2.1337e-07
9.642377290546e-05 2.13592e-07
9.689876686066e-05 2.13814e-07
9.737376081586e-05 2.14036e-07
9.784875477106e-05 2.14259e-07
9.832374872626e-05 2.14482e-07
9.879874268146e-05 2.14706e-07
9.927373663666e-05 2.1493e-07
9.974873059185e-05 2.15155e-07
1.002237245471e-04 2.1538e-07
1.006987185023e-04 2.15605e-07
1.011737124575e-04 2.15832e-07
1.016487064127e-04 2.16058e-07
1.021237003679e-04 2.16285e-07
1.025986943231e-04 2.16513e-07
1.030736882783e-04 2.16741e-07
1.035486822334e-04 2.16969e-07
1.040236761886e-04 2.17197e-07
1.044986701438e-04 2.17426e-07
1.049736640990e-04 2.17655e-07
1.054486580542e-04 2.17885e-07
1.059236520094e-04 2.18114e-07
1.063986459646e-04 2.18344e-07
1.068736399198e-04 2.18574e-07
1.073486338750e-04 2.18803e-07
1.078236278302e-04 2.19033e-07
1.082986217854e-04 2.19263e-07
1.087736157406e-04 2.19492e-07
1.092486096958e-04 2.19721e-07
1.097236036510e-04 2.1995e-07
1.101985976062e-04 2.20179e-07
1.106735915614e-04 2.20407e-07
1.111485855166e-04 2.20635e-07
1.116235794718e-04 2.20862e-07
1.120985734270e-04 2.21088e-07
1.125735673822e-04 2.21314e-07
1.130485613374e-04 2.21539e-07
1.135235552926e-04 2.21763e-07
1.139985492478e-04 2.21985e-07
1.144735432030e-04 2.22207e-07
1.149485371582e-04 2.22428e-07
1.154235311134e-04 2.22647e-07
1.158985250686e-04 2.22866e-07
1.163735190238e-04 2.23082e-07
1.168485129790e-04 2.23297e-07
1.173235069342e-04 2.23511e-07
1.177985008894e-04 2.23723e-07
1.182734948446e-04 2.23933e-07
1.187484887998e-04 2.24141e-07
1.192234827550e-04 2.24347e-07
1.196984767102e-04 2.24551e-07
1.201734706654e-04 2.24753e-07
1.206484646206e-04 2.24952e-07
1.211234585758e-04 2.25149e-07
1.215984525310e-04 2.25344e-07
1.220734464862e-04 2.25536e-07
1.225484404414e-04 2.25725e-07
1.230234343966e-04 2.25912e-07
1.234984283518e-04 2.26096e-07
1.239734223070e-04 2.26276e-07
1.244484162622e-04 2.26454e-07
1.249234102174e-04 2.26629e-07
1.253984041726e-04 2.268e-07
1.258733981278e-04 2.26969e-07
1.263483920830e-04 2.27133e-07
1.268233860382e-04 2.27295e-07
1.272983799934e-04 2.27452e-07
1.277733739486e-04 2.27606e-07
1.282483679038e-04 2.27757e-07
1.287233618590e-04 2.27904e-07
1.291983558142e-04 2.28046e-07
1.296733497694e-04 2.28185e-07
1.301483437246e-04 2.2832e-07
1.306233376798e-04 2.28451e-07
1.310983316350e-04 2.28578e-07
1.315733255902e-04 2.287e-07
1.320483195454e-04 2.28819e-07
1.325233135006e-04 2.28933e-07
1.329983074558e-04 2.29043e-07
1.334733014110e-04 2.29148e-07
1.339482953662e-04 2.29249e-07
1.344232893214e-04 2.29346e-07
1.348982832766e-04 2.29438e-07
1.353732772318e-04 2.29526e-07
1.358482711870e-04 2.29609e-07
1.363232651422e-04 2.29687e-07
1.367982590974e-04 2.29761e-07
1.372732530526e-04 2.2983e-07
1.377482470078e-04 2.29895e-07
1.382232409630e-04 2.29955e-07
1.386982349182e-04 2.30011e-07
1.391732288734e-04 2.30062e-07
1.396482228286e-04 2.30108e-07
1.401232167838e-04 2.3015e-07
1.405982107390e-04 2.30187e-07
1.410732046942e-04 2.30219e-07
1.415481986494e-04 2.30247e-07
1.420231926046e-04 2.3027e-07
1.424981865598e-04 2.30289e-07
1.429731805150e-04 2.30303e-07
1.434481744702e-04 2.30313e-07
1.439231684254e-04 2.30318e-07
1.443981623806e-04 2.30319e-07
1.448731563358e-04 2.30315e-07
1.453481502910e-04 2.30307e-07
1.458231442462e-04 2.30295e-07
1.462981382014e-04 2.30278e-07
1.467731321566e-04 2.30257e-07
1.472481261118e-04 2.30232e-07
1.477231200670e-04 2.30203e-07
1.481981140222e-04 2.3017e-07
1.486731079774e-04 2.30133e-07
1.491481019326e-04 2.30092e-07
1.496230958878e-04 2.30047e-07
1.500980898430e-04 2.29998e-07
1.505730837982e-04 2.29945e-07
1.510480777534e-04 2.29888e-07
1.515230717086e-04 2.29828e-07
1.519980656638e-04 2.29764e-07
1.524730596190e-04 2.29697e-07
1.529480535742e-04 2.29626e-07
1.534230475294e-04 2.29552e-07
1.538980414846e-04 2.29474e-07
1.543730354398e-04 2.29393e-07
1.548480293950e-04 2.29309e-07
1.553230233502e-04 2.29222e-07
1.557980173054e-04 2.29131e-07
1.562730112606e-04 2.29038e-07
1.567480052158e-04 2.28941e-07
1.572229991710e-04 2.28842e-07
1.576979931262e-04 2.28739e-07
1.581729870814e-04 2.28634e-07
1.586479810366e-04 2.28526e-07
1.591229749918e-04 2.28416e-07
1.595979689470e-04 2.28302e-07
1.600729629022e-04 2.28186e-07
1.605479568574e-04 2.28068e-07
1.610229508126e-04 2.27947e-07
1.614979447678e-04 2.27824e-07
1.619729387230e-04 2.27699e-07
1.624479326782e-04 2.27571e-07
1.629229266334e-04 2.27441e-07
1.633979205886e-04 2.27309e-07
1.638729145438e-04 2.27174e-07
1.643479084990e-04 2.27038e-07
1.648229024542e-04 2.26899e-07
1.652978964094e-04 2.26759e-07
1.657728903646e-04 2.26617e-07
1.662478843198e-04 2.26472e-07
1.667228782750e-04 2.26326e-07
1.671978722302e-04 2.26178e-07
1.676728661854e-04 2.26029e-07
1.681478601406e-04 2.25878e-07
1.686228540958e-04 2.25725e-07
1.690978480510e-04 2.25571e-07
1.695728420062e-04 2.25415e-07
1.700478359614e-04 2.25257e-07
1.705228299166e-04 2.25098e-07
1.709978238718e-04 2.24938e-07
1.714728178270e-04 2.24777e-07
1.719478117821e-04 2.24614e-07
1.724228057373e-04 2.2445e-07
1.728977996925e-04 2.24284e-07
1.733727936477e-04 2.24118e-07
1.738477876029e-04 2.23951e-07
1.743227815581e-04 2.23782e-07
1.747977755133e-04 2.23613e-07
1.752727694685e-04 2.23442e-07
1.757477634237e-04 2.23271e-07
1.762227573789e-04 2.23099e-07
1.766977513341e-04 2.22926e-07
1.771727452893e-04 2.22752e-07
1.776477392445e-04 2.22578e-07
1.781227331997e-04 2.22403e-07
1.785977271549e-04 2.22228e-07
1.790727211101e-04 2.22052e-07
1.795477150653e-04 2.21876e-07
1.800227090205e-04 2.21699e-07
1.804977029757e-04 2.21522e-07
1.809726969309e-04 2.21345e-07
1.814476908861e-04 2.21168e-07
1.819226848413e-04 2.20991e-07
1.823976787965e-04 2.20813e-07
1.828726727517e-04 2.20636e-07
1.833476667069e-04 2.20459e-07
1.838226606621e-04 2.20282e-07
1.842976546173e-04 2.20105e-07
1.847726485725e-04 2.19929e-07
1.852476425277e-04 2.19753e-07
1.857226364829e-04 2.19577e-07
1.861976304381e-04 2.19402e-07
1.866726243933e-04 2.19228e-07
1.871476183485e-04 2.19054e-07
1.876226123037e-04 2.18882e-07
1.880976062589e-04 2.1871e-07
1.885726002141e-04 2.18539e-07
1.890475941693e-04 2.18369e-07
1.895225881245e-04 2.182e-07
1.899975820797e-04 2.18032e-07
1.904725760349e-04 2.17866e-07
1.909475699901e-04 2.17701e-07
1.914225639453e-04 2.17537e-07
1.918975579005e-04 2.17375e-07
1.923725518557e-04 2.17214e-07
1.928475458109e-04 2.17055e-07
1.933225397661e-04 2.16897e-07
1.937975337213e-04 2.16742e-07
1.942725276765e-04 2.16588e-07
1.947475216317e-04 2.16436e-07
1.952225155869e-04 2.16286e-07
1.956975095421e-04 2.16139e-07
1.961725034973e-04 2.15993e-07
1.966474974525e-04 2.15849e-07
1.971224914077e-04 2.15708e-07
1.975974853629e-04 2.15569e-07
1.980724793181e-04 2.15433e-07
1.985474732733e-04 2.15298e-07
1.990224672285e-04 2.15167e-07
1.994974611837e-04 2.15038e-07
1.999724551389e-04 2.14911e-07
2.004474490941e-04 2.14787e-07
2.009224430493e-04 2.14666e-07
2.013974370045e-04 2.14547e-07
2.018724309597e-04 2.14431e-07
2.023474249149e-04 2.14318e-07
2.028224188701e-04 2.14208e-07
2.032974128253e-04 2.141e-07
2.037724067805e-04 2.13996e-07
2.042474007357e-04 2.13894e-07
2.047223946909e-04 2.13796e-07
2.051973886461e-04 2.137e-07
2.056723826013e-04 2.13607e-07
2.061473765565e-04 2.13517e-07
2.066223705117e-04 2.13431e-07
2.070973644669e-04 2.13347e-07
2.075723584221e-04 2.13266e-07
2.080473523773e-04 2.13189e-07
2.085223463325e-04 2.13114e-07
2.089973402877e-04 2.13042e-07
2.094723342429e-04 2.12974e-07
2.099473281981e-04 2.12908e-07
2.104223221533e-04 2.12846e-07
2.108973161085e-04 2.12787e-07
2.113723100637e-04 2.1273e-07
2.118473040189e-04 2.12677e-07
2.123222979741e-04 2.12627e-07
2.127972919293e-04 2.12579e-07
2.132722858845e-04 2.12535e-07
2.137472798397e-04 2.12494e-07
2.142222737949e-04 2.12456e-07
2.146972677501e-04 2.1242e-07
2.151722617053e-04 2.12388e-07
2.156472556605e-04 2.12358e-07
2.161222496157e-04 2.12332e-07
2.165972435709e-04 2.12308e-07
2.170722375261e-04 2.12287e-07
2.175472314813e-04 2.12269e-07
2.180222254365e-04 2.12254e-07
2.184972193917e-04 2.12241e-07
2.189722133469e-04 2.12231e-07
2.194472073021e-04 2.12224e-07
2.199222012573e-04 2.1222e-07
2.203971952125e-04 2.12218e-07
2.208721891677e-04 2.12219e-07
2.213471831229e-04 2.12223e-07
2.218221770781e-04 2.12229e-07
2.222971710333e-04 2.12237e-07
2.227721649885e-04 2.12249e-07
2.232471589437e-04 2.12262e-07
2.237221528989e-04 2.12278e-07
2.241971468541e-04 2.12297e-07
2.246721408093e-04 2.12318e-07
2.251471347645e-04 2.12341e-07
2.256221287197e-04 2.12366e-07
2.260971226749e-04 2.12394e-07
2.265721166301e-04 2.12424e-07
2.270471105853e-04 2.12456e-07
2.275221045405e-04 2.12491e-07
2.279970984957e-04 2.12527e-07
2.284720924509e-04 2.12565e-07
2.289470864061e-04 2.12606e-07
2.294220803613e-04 2.12648e-07
2.298970743165e-04 2.12693e-07
2.303720682717e-04 2.12739e-07
2.308470622269e-04 2.12787e-07
2.313220561821e-04 2.12837e-07
2.317970501373e-04 2.12889e-07
2.322720440925e-04 2.12943e-07
2.327470380477e-04 2.12998e-07
2.332220320029e-04 2.13055e-07
2.336970259581e-04 2.13113e-07
2.341720199133e-04 2.13173e-07
2.346470138685e-04 2.13234e-07
2.351220078237e-04 2.13297e-07
2.355970017789e-04 2.13361e-07
2.360719957341e-04 2.13427e-07
2.365469896893e-04 2.13493e-07
2.370219836445e-04 2.13561e-07
2.374969775997e-04 2.1363e-07
2.379719715549e-04 2.13701e-07
2.384469655101e-04 2.13772e-07
2.389219594653e-04 2.13844e-07
2.393969534205e-04 2.13917e-07
2.398719473757e-04 2.13991e-07
2.403469413309e-04 2.14065e-07
2.408219352860e-04 2.14141e-07
2.412969292412e-04 2.14217e-07
2.417719231964e-04 2.14293e-07
2.422469171516e-04 2.1437e-07
2.427219111068e-04 2.14448e-07
2.431969050620e-04 2.14526e-07
2.436718990172e-04 2.14604e-07
2.441468929724e-04 2.14682e-07
2.446218869276e-04 2.1476e-07
2.450968808828e-04 2.14839e-07
2.455718748380e-04 2.14917e-07
2.460468687932e-04 2.14996e-07
2.465218627484e-04 2.15074e-07
2.469968567036e-04 2.15152e-07
2.474718506588e-04 2.1523e-07
2.479468446140e-04 2.15307e-07
2.484218385692e-04 2.15384e-07
2.488968325244e-04 2.1546e-07
2.493718264796e-04 2.15535e-07
2.498468204348e-04 2.1561e-07
2.503218143900e-04 2.15684e-07
2.507968083452e-04 2.15757e-07
2.512718023004e-04 2.15829e-07
2.517467962556e-04 2.159e-07
2.522217902108e-04 2.1597e-07
2.526967841660e-04 2.16038e-07
