#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.197253606704560713e+00 -4.755642030115948132e-02 -7.757298390344911053e-03 -3.979912191081427797e-02
2.198364964784134123e+00 -4.760295894313382181e-02 -7.761248452757682145e-03 -3.984171049037123907e-02
2.199476322863707090e+00 -4.764933302982077984e-02 -7.762399874506558002e-03 -3.988693315531256084e-02
2.200587680943280500e+00 -4.769844888938980232e-02 -7.763508361231902591e-03 -3.993494052815935863e-02
2.201699039022853910e+00 -4.775224624279817559e-02 -7.767354048768201902e-03 -3.998489219403120187e-02
2.202810397102426876e+00 -4.781099128524619185e-02 -7.775729618845438756e-03 -4.003526166639944511e-02
2.203921755182000286e+00 -4.787317781196563649e-02 -7.788786304724691460e-03 -4.008439150724034394e-02
2.205033113261573252e+00 -4.793607311458723819e-02 -7.804976377320427434e-03 -4.013109673726081295e-02
2.206144471341146662e+00 -4.799671082290438845e-02 -7.821613948730706672e-03 -4.017509687417472608e-02
2.207255829420720072e+00 -4.805297000326845536e-02 -7.835850898993893324e-03 -4.021711910427102493e-02
2.208367187500293038e+00 -4.810434799319554533e-02 -7.845713321632931045e-03 -4.025863467156370196e-02
2.209478545579866449e+00 -4.815214539635540719e-02 -7.850821318351753828e-03 -4.030132407800162547e-02
2.210589903659439859e+00 -4.819899519309346625e-02 -7.852529662820101342e-03 -4.034646553027945032e-02
2.211701261739012825e+00 -4.824790647598910936e-02 -7.853437259156687000e-03 -4.039446921682816882e-02
2.212812619818586235e+00 -4.830117013163804512e-02 -7.856443000653254641e-03 -4.044472713098012234e-02
2.213923977898159201e+00 -4.835952445446194126e-02 -7.863691014173288321e-03 -4.049583344028813425e-02
2.215035335977732611e+00 -4.842188460234281983e-02 -7.875789059470649986e-03 -4.054609554287138401e-02
2.216146694057306021e+00 -4.848573503759848885e-02 -7.891585005016453838e-03 -4.059415003257823423e-02
2.217258052136878987e+00 -4.854804300289897873e-02 -7.908583591229433746e-03 -4.063945941166739045e-02
2.218369410216452398e+00 -4.860636133388799435e-02 -7.923852747162904789e-03 -4.068250858672432801e-02
2.219480768296025364e+00 -4.865971960759726128e-02 -7.935090294464857558e-03 -4.072462931313144963e-02
2.220592126375598774e+00 -4.870897913449945271e-02 -7.941462986816446093e-03 -4.076751614768080872e-02
2.221703484455172184e+00 -4.875652196579399744e-02 -7.943912111479132371e-03 -4.081260985431737348e-02
2.222814842534745150e+00 -4.880538622965273354e-02 -7.944813588979119170e-03 -4.086057264067559369e-02
2.223926200614318560e+00 -4.885816169039733370e-02 -7.947115306283818875e-03 -4.091104638410850147e-02
2.225037558693891526e+00 -4.891604705300823391e-02 -7.953264902674582471e-03 -4.096278215033168080e-02
2.226148916773464936e+00 -4.897841218699126864e-02 -7.964317989661144973e-03 -4.101409419733088174e-02
2.227260274853038347e+00 -4.904302516871010542e-02 -7.979551709159489470e-03 -4.106347345954819428e-02
2.228371632932611313e+00 -4.910686236179639258e-02 -7.996725087407528798e-03 -4.111013727438271592e-02
2.229482991012184723e+00 -4.916720753278766565e-02 -8.012892418930371921e-03 -4.115431511386044572e-02
2.230594349091758133e+00 -4.922264047737343745e-02 -8.025474458435204184e-03 -4.119716601893890634e-02
2.231705707171331099e+00 -4.927355533947843508e-02 -8.033197893342787499e-03 -4.124035744612845888e-02
2.232817065250904509e+00 -4.932201947058537789e-02 -8.036560909874512423e-03 -4.128545856071029474e-02
2.233928423330477475e+00 -4.937102337246670331e-02 -8.037654639258104763e-03 -4.133336873320551941e-02
2.235039781410050885e+00 -4.942339386613201629e-02 -8.039404471611702810e-03 -4.138398939451958664e-02
2.236151139489624295e+00 -4.948076549234239896e-02 -8.044506499253223711e-03 -4.143625899308972516e-02
2.237262497569197262e+00 -4.954298444601119150e-02 -8.054445757536103645e-03 -4.148853868847624665e-02
2.238373855648770672e+00 -4.960816243842604972e-02 -8.068953761147263509e-03 -4.153920867727752680e-02
2.239485213728343638e+00 -4.967336168404445224e-02 -8.086103486080914102e-03 -4.158725819796545847e-02
2.240596571807917048e+00 -4.973566256217883119e-02 -8.103008222748016298e-03 -4.163265433943246635e-02
2.241707929887490458e+00 -4.979322596878065638e-02 -8.116870859649931089e-03 -4.167635510912714308e-02
2.242819287967063424e+00 -4.984596382800297876e-02 -8.126002201323328025e-03 -4.171996162667913205e-02
2.243930646046636834e+00 -4.989557332292569175e-02 -8.130437598546688682e-03 -4.176513572437933614e-02
2.245042004126210244e+00 -4.994492160716670903e-02 -8.131926804705617504e-03 -4.181299480246201267e-02
2.246153362205783210e+00 -4.999700406401469399e-02 -8.133299768355852985e-03 -4.186370429566096951e-02
2.247264720285356621e+00 -5.005385461806215880e-02 -8.137438238196513171e-03 -4.191641637986536634e-02
2.248376078364929587e+00 -5.011580452062220498e-02 -8.146226902386978844e-03 -4.196957761823490868e-02
2.249487436444502997e+00 -5.018135973555881701e-02 -8.159865818691276751e-03 -4.202149391686393204e-02
2.250598794524076407e+00 -5.024774231446323819e-02 -8.176794977957094895e-03 -4.207094733650715290e-02
2.251710152603649373e+00 -5.031189961858369142e-02 -8.194259417096706744e-03 -4.211764020148291154e-02
2.252821510683222783e+00 -5.037161477303631757e-02 -8.209310179586662426e-03 -4.216230459344551956e-02
2.253932868762795749e+00 -5.042631444327200230e-02 -8.219877451038252320e-03 -4.220643699223017298e-02
2.255044226842369159e+00 -5.047727963917529592e-02 -8.225525356583126765e-03 -4.225175428259378418e-02
2.256155584921942570e+00 -5.052718208424100688e-02 -8.227613172875373679e-03 -4.229956891136679720e-02
2.257266943001515536e+00 -5.057911397618612692e-02 -8.228803345497618174e-03 -4.235031063068789292e-02
2.258378301081088946e+00 -5.063546350507015098e-02 -8.232094376438747058e-03 -4.240336912863228863e-02
2.259489659160662356e+00 -5.069704506423333007e-02 -8.239729875767683523e-03 -4.245731518846330294e-02
2.260601017240235322e+00 -5.076280094406626642e-02 -8.252380699066280689e-03 -4.251042024499819549e-02
2.261712375319808732e+00 -5.083018377776051672e-02 -8.268898308390001256e-03 -4.256128546937168466e-02
2.262823733399381698e+00 -5.089608146600151789e-02 -8.286730030927070764e-03 -4.260935143507182249e-02
2.263935091478955108e+00 -5.095794875962342263e-02 -8.302846093773958228e-03 -4.265510266584706528e-02
2.265046449558528519e+00 -5.101473406124638899e-02 -8.314841784544462280e-03 -4.269989227669916676e-02
2.266157807638101485e+00 -5.106726398823242113e-02 -8.321813809839762044e-03 -4.274545017839162520e-02
2.267269165717674895e+00 -5.111794509013013743e-02 -8.324691487071942189e-03 -4.279325360305324261e-02
2.268380523797247861e+00 -5.116989037311760191e-02 -8.325901349935107068e-03 -4.284398902317841651e-02
2.269491881876821271e+00 -5.122578769052527070e-02 -8.328486203842362656e-03 -4.289730148668514237e-02
