 4.904723003532e+00  4.756570452292e-02  4.759138996468e+00  5.681180028585e-02  7.887229753041e-02
 4.935543876620e+00  3.054601821219e-02  4.769013123380e+00  6.076604223166e-02  8.498343829113e-02
 4.972137351748e+00  4.657879089109e-02  4.800101648252e+00  5.577386692870e-02  8.990699451609e-02
 5.031512857285e+00  4.670780889297e-02  4.843154142715e+00  3.911147026566e-02  9.755100421930e-02
 5.079246812724e+00  4.485757062072e-02  4.909658187276e+00  2.698796035311e-02  1.018728796077e-01
 5.109168214957e+00  4.770058429234e-02  4.996688785043e+00  2.098491484334e-02  9.484121574735e-02
 5.122823430602e+00  5.331834058339e-02  5.092025569398e+00  2.151831462375e-02  8.018921913347e-02
 5.132797351931e+00 -7.451379048010e-02  5.116190648069e+00  2.493615609085e-02  6.734067783414e-02
 5.159136018426e+00 -8.397050292997e-02  5.020326981574e+00  2.624029520884e-02  7.570672968152e-02
 5.133584537716e+00  6.854866915801e-02  4.890757462284e+00  3.059471858058e-02  9.448426102859e-02
 5.079723758970e+00  3.356998586066e-02  4.758354241030e+00  4.160572179421e-02  1.055603114397e-01
 5.004137462519e+00  6.333066149370e-03  4.682208537481e+00  5.747843308907e-02  1.026425158887e-01
 4.939738576258e+00 -1.813536547692e-02  4.667873423742e+00  7.367266468697e-02  9.225529454461e-02
 4.694456795726e+00  4.786078653520e-02  4.883586204274e+00  7.886374636755e-02  8.907244455490e-02
 4.717664793405e+00  1.685794172644e-02  4.865116206595e+00  6.732840851061e-02  1.061903211404e-01
 4.778159954161e+00  9.509857885386e-03  4.875871045839e+00  5.697869838543e-02  1.158820840139e-01
 4.853728460569e+00  5.006350032728e-03  4.923486539431e+00  4.867587888274e-02  1.129519504509e-01
 4.924161808055e+00  1.304974098456e-02  4.989364191945e+00  4.224857801703e-02  9.990037413390e-02
 4.978376663095e+00  4.843332201551e-02  5.005095336905e+00  4.007049285802e-02  7.890208347592e-02
 5.050333050264e+00  4.967423972621e-02  4.922116949736e+00  3.567186269264e-02  7.209357920482e-02
 5.085907604415e+00  1.886699115472e-02  4.836719395585e+00  2.673961426358e-02  7.591862310341e-02
 5.121031918918e+00  3.965316747545e-03  4.779859081082e+00  2.506749569318e-02  7.963295466117e-02
 5.136541274767e+00  1.933948177047e-02  4.757321725233e+00  2.448657162005e-02  8.713507133483e-02
 5.110171731234e+00  4.907879615397e-02  4.765501268766e+00  2.327189721175e-02  1.005225198763e-01
 5.052456326399e+00  6.744190329666e-02  4.798460673601e+00  2.580132603877e-02  1.156025992008e-01
 4.997487734585e+00  4.860871782137e-02  4.848867265415e+00  2.809105137779e-02  1.279956896858e-01
 4.978122362554e+00  1.037187041529e-02  4.910887637446e+00  2.842208975445e-02  1.252014466984e-01
 4.986758608113e+00 -2.831923503579e-02  4.979458391887e+00  3.128912171069e-02  1.049434301769e-01
 5.008112127331e+00 -5.350967955804e-02  5.015049872669e+00  4.088057929199e-02  7.421722147410e-02
 5.058730193150e+00  1.889785490525e-02  4.968851806850e+00  5.340847729421e-02  5.686154573656e-02
 4.978197057541e+00  1.508379137206e-02  4.984907942459e+00  4.837282318608e-02  6.934923453726e-02
 4.938165613276e+00 -3.848165939874e-02  4.962679386724e+00  5.010327407595e-02  7.112813834811e-02
 4.975181037849e+00 -6.454722674662e-02  4.871787962151e+00  5.288027343659e-02  6.880445151927e-02
 5.002058548936e+00  1.856160082349e-02  4.757266451064e+00  4.653307758836e-02  7.310090847272e-02
 4.959789987666e+00  6.520013158280e-02  4.735499012334e+00  4.150683433097e-02  8.648183795261e-02
 4.894068750293e+00  8.495602533840e-02  4.774996249707e+00  4.571328505258e-02  1.018907009435e-01
 4.822095011858e+00  6.226534063279e-02  4.861739988142e+00  5.886215332584e-02  1.094163505309e-01
 4.770753000066e+00 -4.117541123829e-03  4.936867999934e+00  7.438594017594e-02  1.043200940979e-01
 4.908524375254e+00  1.149286584380e-01  4.820456624746e+00  8.185131176150e-02  9.884543585142e-02
 5.021821588731e+00 -7.086208316421e-02  4.769071411269e+00  7.347410083654e-02  1.059830455991e-01
 5.067030377813e+00 -5.359953207633e-02  4.816921622187e+00  7.039527223751e-02  1.058583624630e-01
 5.072343414049e+00  4.853984520470e-02  4.896379585951e+00  7.023360730117e-02  9.209287145019e-02
 5.086022183040e+00  2.321171883178e-02  4.940376816960e+00  6.011028832234e-02  7.408350514589e-02
 5.129282609604e+00  2.463255700730e-02  4.939709390396e+00  2.961672398047e-02  7.386938818229e-02
 5.146183861558e+00  6.866296967839e-03  4.919879138442e+00  9.942714574803e-03  7.685709591839e-02
 5.128710528460e+00 -5.106667425960e-03  4.915901471540e+00  3.415560460572e-03  7.996091043169e-02
 5.092386814600e+00 -1.125981054628e-02  4.895604185400e+00  3.507650101673e-03  8.093121728813e-02
 5.047127339746e+00 -1.273822423765e-02  4.867868660254e+00  9.918720735458e-03  8.065200064725e-02
 5.000010251701e+00  1.487436289674e-03  4.859536748299e+00  3.368666558815e-02  8.327107394018e-02
 4.941107157325e+00  2.950945683758e-02  4.862408842675e+00  6.576513132655e-02  8.969471401113e-02
 4.872590782599e+00  4.528535545410e-02  4.881852217401e+00  8.184164488832e-02  1.069566299774e-01
 4.887575087920e+00  6.135220125038e-02  4.865614912080e+00  7.953477593346e-02  1.242804931175e-01
 4.972832074265e+00  7.267540931955e-02  4.853068925735e+00  6.590460376009e-02  1.295215367186e-01
 5.072802434771e+00  5.453860197316e-02  4.854510565229e+00  4.409979668341e-02  1.307005307358e-01
 5.123951449680e+00  2.868653573765e-02  4.903613550320e+00  2.772491751568e-02  1.277086952409e-01
 5.114802004575e+00  8.177822769659e-03  4.945455995425e+00  1.128739346681e-02  1.165734289800e-01
